gender,churn,monthly_bill_capped,internet_usage_gb_capped,call_minutes_capped,support_tickets_capped,tenure_months,financial_risk,education_level_encoded,contract_type_encoded,emp_Employed,emp_Retired,emp_Self-Employed,emp_Student,emp_Unemployed,feedback_category,count_billing,count_support,count_helpful,count_poor,count_expensive,count_unreliable,count_happy,count_satisfied,count_drops,count_slow,monthly_income_scaled,age_scaled,anomaly_pay_not_use,anomaly_happy_leaver,anomaly_genz_call_enthusiast,city_Faisalabad,city_Gujranwala,city_Hyderabad,city_Islamabad,city_Karachi,city_Lahore,city_Multan,city_Peshawar,city_Quetta,city_Rawalpindi,city_Sialkot
1,1,8472.0,10.9,251.0,1,61,0,2,0,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.16014736842105262,0.4838709677419355,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,6826.0,9.7,121.0,3,61,0,0,2,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.4072421052631579,0.14516129032258066,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,4103.0,49.2,127.0,0,61,0,1,2,False,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,0.15710526315789475,0.3709677419354839,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,6055.0,8.9,102.0,1,60,0,2,1,False,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0.1646,0.7741935483870968,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3784.0,40.5,221.0,1,60,0,2,0,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0.2022421052631579,0.06451612903225806,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1,7226.0,22.7,265.0,1,60,0,2,0,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.2693894736842105,0.7258064516129032,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,2273.0,6.6,128.0,2,60,0,2,0,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0.4805894736842105,0.7096774193548387,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,9732.0,27.8,139.0,1,60,0,2,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.2023157894736842,0.5806451612903226,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,6826.0,32.5,226.0,1,60,0,3,2,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0.11755789473684211,0.4838709677419355,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,6694.0,9.1,111.0,0,60,0,3,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.2627894736842105,0.25806451612903225,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,6135.0,19.3,221.0,2,60,0,1,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.16229473684210527,0.08064516129032258,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,7378.0,43.4,111.0,1,60,0,0,0,False,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0.2810736842105263,0.6290322580645161,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,13776.125,8.5,152.0,3,60,0,4,2,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.20858947368421052,0.7258064516129032,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,4797.0,23.8,68.0,2,60,0,1,1,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.40053684210526314,0.016129032258064516,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,13776.125,7.5,36.0,0,60,1,2,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.14278947368421052,0.41935483870967744,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2596.0,21.0,129.0,2,60,0,0,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.38442105263157894,0.5161290322580645,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,7986.0,19.5,168.0,2,60,0,2,2,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.13078947368421054,0.7580645161290323,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1109.0,19.8,182.0,0,60,0,2,0,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.44737894736842104,0.20967741935483872,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,8860.0,29.4,100.0,0,60,0,1,0,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.5180736842105264,0.1774193548387097,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,7881.0,30.4,150.0,0,60,0,3,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.11778947368421053,0.6290322580645161,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,9629.0,3.6,183.0,0,60,0,2,0,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0.23598947368421053,0.1774193548387097,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,0,8431.0,6.3,237.0,0,60,0,4,0,False,False,True,False,False,2,0,1,1,0,0,0,0,0,0,0,0.2348,0.532258064516129,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,3837.0,40.6,394.0,1,60,0,2,1,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0.2344842105263158,0.5967741935483871,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,8500.0,11.2,137.0,1,60,0,1,0,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0.7160328947368421,0.3870967741935484,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,7491.0,42.5,347.0,1,60,0,1,2,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0.1495578947368421,0.41935483870967744,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,11792.0,9.3,271.0,1,60,0,2,0,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.4003578947368421,0.3225806451612903,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,4602.0,11.2,95.0,3,60,0,3,0,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0.3367894736842105,0.5161290322580645,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,11643.0,13.3,257.0,0,60,0,0,2,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.07344210526315789,0.6129032258064516,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,9749.0,26.7,250.0,4,60,0,2,1,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.30166315789473686,0.8225806451612904,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,3175.0,20.2,222.0,1,60,0,1,2,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0.3472,0.45161290322580644,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,3017.0,21.8,76.0,1,60,0,4,1,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.2584736842105263,0.2903225806451613,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,8219.0,20.3,143.0,3,60,0,2,1,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.7160328947368421,0.7741935483870968,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,8410.0,9.1,287.0,0,60,0,3,2,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0.10792631578947369,0.016129032258064516,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0,10799.0,25.6,215.0,1,59,0,3,2,False,False,True,False,False,0,0,0,0,0,1,0,0,0,0,0,0.12962105263157894,0.7096774193548387,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,5424.0,17.7,145.0,2,59,0,1,0,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0.04453684210526316,0.16129032258064516,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,7868.0,16.6,155.0,2,59,0,3,2,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.16593684210526316,0.16129032258064516,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,13776.125,30.7,116.0,1,59,0,2,2,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,1,0.606,0.7741935483870968,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,4923.0,9.9,109.0,1,59,0,2,2,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.266578947368421,0.6451612903225806,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,7022.0,2.2,53.0,0,59,0,1,2,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.41337894736842107,0.03225806451612903,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,3729.0,14.0,68.0,2,59,0,2,2,False,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,0.05690526315789474,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,11426.0,22.0,298.0,0,59,0,1,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.4142315789473684,0.6290322580645161,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,6643.0,12.4,181.0,1,59,0,2,2,False,False,False,False,True,1,0,0,0,1,0,0,0,0,0,0,0.15048421052631578,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,4235.0,17.3,113.0,2,59,0,4,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.19913684210526317,0.7903225806451613,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,4846.0,10.5,185.0,0,59,0,2,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.2687894736842105,0.24193548387096775,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,4172.0,21.2,199.0,0,59,0,3,0,False,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0.28478947368421054,0.7258064516129032,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,4168.0,18.9,210.0,0,59,0,4,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.7160328947368421,0.0967741935483871,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,3877.0,3.3,171.0,0,59,0,2,2,False,True,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.06912631578947369,0.3225806451612903,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,6993.0,10.3,297.0,0,59,0,4,1,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.1746,0.3548387096774194,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,3039.0,18.2,167.0,0,59,0,2,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.41826315789473684,0.12903225806451613,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,9697.0,7.6,47.0,1,59,0,3,0,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.7160328947368421,0.27419354838709675,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,5539.0,23.4,141.0,0,59,0,1,1,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.4063473684210526,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,5416.0,41.8,100.0,1,59,0,3,0,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0.19403157894736842,0.11290322580645161,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,5462.0,47.3,301.0,1,59,0,0,0,False,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0.5308736842105263,0.6774193548387096,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,6286.0,16.0,286.0,2,59,0,2,0,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.08074736842105264,0.14516129032258066,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,2319.0,26.5,136.0,1,59,0,2,1,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.2439157894736842,0.43548387096774194,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,5821.0,16.5,328.0,1,59,0,1,2,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.20069473684210526,0.5967741935483871,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,3899.0,2.4,153.0,1,59,0,2,0,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.6851894736842106,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,13776.125,37.1,229.0,1,59,0,1,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.44722105263157896,0.12903225806451613,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,8303.0,10.7,176.0,0,59,0,3,0,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.32567368421052634,0.6129032258064516,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,5846.0,9.2,240.0,1,59,0,0,1,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.09683157894736842,0.7903225806451613,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,5331.0,27.5,233.0,1,59,0,2,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.4797578947368421,0.7419354838709677,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,13776.125,7.9,73.0,1,59,0,0,1,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.19521052631578947,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1442.0,3.8,29.0,1,59,0,3,1,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.24517894736842105,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,6003.0,15.3,56.0,1,58,0,0,0,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.16434736842105263,0.3709677419354839,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,5434.0,10.7,198.0,0,58,0,3,0,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0.04192631578947369,0.5161290322580645,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,2133.0,41.4,146.0,0,58,0,0,2,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.19173684210526315,0.11290322580645161,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,9792.0,13.4,198.0,3,58,0,2,1,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0.7160328947368421,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,5480.0,24.4,215.0,0,58,0,3,0,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.4116,0.4838709677419355,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,13776.125,14.9,202.0,1,58,1,0,0,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.29928421052631576,0.43548387096774194,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,4271.0,43.1,159.0,1,58,0,1,0,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.40889473684210526,0.5645161290322581,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,12852.0,28.9,199.0,1,58,0,0,0,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.2438,0.7741935483870968,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,3186.0,20.7,266.0,1,58,0,2,0,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.19463157894736843,0.3225806451612903,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,9159.0,15.3,90.0,2,58,0,0,0,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.04777894736842105,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,13776.125,9.9,138.0,0,58,0,3,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.2547052631578947,0.6451612903225806,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,7023.0,11.1,428.5,2,58,0,0,0,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0.30197894736842107,0.03225806451612903,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,3292.0,3.3,215.0,0,58,0,2,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.28583157894736844,0.0967741935483871,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,9906.0,20.6,156.0,0,58,0,1,1,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.06195789473684211,0.5483870967741935,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,5870.0,21.1,52.0,0,58,0,4,1,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.12617894736842106,0.7741935483870968,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,9962.0,15.2,246.0,2,58,0,2,0,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0.3458631578947368,0.7903225806451613,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,13776.125,12.1,237.0,2,58,1,0,2,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0.09945263157894736,0.20967741935483872,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,2588.0,28.2,206.0,1,58,0,2,1,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.09052631578947369,0.7258064516129032,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,8928.0,17.3,62.0,1,58,0,3,1,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.11767368421052632,0.45161290322580644,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,7864.0,39.4,254.0,1,58,0,0,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.12582105263157894,0.06451612903225806,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1,6372.0,35.1,166.0,2,58,0,1,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.044810526315789474,0.7580645161290323,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,7968.0,4.9,175.0,3,58,0,2,1,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.14442105263157895,0.3225806451612903,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1676.0,14.3,142.0,5,58,0,2,1,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.1158421052631579,0.27419354838709675,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,2905.0,36.3,89.0,2,58,0,1,2,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.5717684210526316,0.6290322580645161,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,4652.0,14.9,148.0,0,58,0,3,1,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.14905263157894738,0.3548387096774194,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,13776.125,25.7,120.0,2,58,0,1,2,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.5382105263157895,0.2903225806451613,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,3754.0,19.0,185.0,0,58,0,2,1,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.1704421052631579,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,4357.0,31.7,269.0,0,58,0,3,0,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.21977894736842105,0.3709677419354839,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,5508.0,10.0,85.0,1,58,0,1,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.20098947368421052,0.22580645161290322,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2293.0,14.4,46.0,1,58,0,2,1,False,False,False,False,True,1,0,0,0,1,0,0,0,0,0,0,0.23001052631578947,0.25806451612903225,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,4353.0,16.9,404.0,2,57,0,2,0,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.07013684210526316,0.27419354838709675,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,3328.0,8.6,323.0,4,57,0,3,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.0746,0.11290322580645161,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,1457.0,8.2,147.0,3,57,0,2,2,False,False,False,True,False,2,0,1,1,0,0,0,0,0,0,0,0.1346315789473684,0.11290322580645161,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1177.0,19.8,151.0,0,57,0,1,2,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.5661263157894737,0.8064516129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,4448.0,16.7,246.0,0,57,0,3,2,False,True,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.6499894736842106,0.5645161290322581,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,5643.0,11.7,73.0,2,57,0,1,0,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0.16731578947368422,0.7741935483870968,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,4378.0,10.0,254.0,0,57,0,3,1,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.2638736842105263,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,2774.0,24.6,51.0,1,57,0,2,2,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0.33114736842105263,0.3387096774193548,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,7805.0,14.6,131.0,2,57,0,0,0,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0.13857894736842105,0.46774193548387094,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1846.0,28.4,204.0,2,57,0,0,2,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.06525263157894737,0.4838709677419355,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,4983.0,4.3,46.0,2,57,0,3,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.3246631578947368,0.14516129032258066,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,4032.0,8.5,167.0,1,57,0,3,0,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.04956842105263158,0.7258064516129032,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3473.0,42.2,172.0,0,57,0,2,1,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.05711578947368421,0.7741935483870968,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,7924.0,21.7,146.0,3,57,0,2,1,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.34153684210526314,0.14516129032258066,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,13776.125,50.099999999999994,90.0,2,57,0,2,0,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.17015789473684212,0.016129032258064516,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,2758.0,4.3,138.0,1,57,0,0,0,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.33610526315789474,0.3225806451612903,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,2435.0,15.5,169.0,1,57,0,2,0,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0.3392631578947368,0.25806451612903225,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,4568.0,22.1,233.0,2,57,0,2,2,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.17787368421052632,0.24193548387096775,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,12207.0,3.8,136.0,2,57,0,1,1,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0.29330526315789474,0.7419354838709677,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,3894.0,10.4,142.0,1,57,0,2,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.18948421052631578,0.6774193548387096,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,12142.0,28.0,358.0,1,57,0,1,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.4335473684210526,0.41935483870967744,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,4012.0,22.5,330.0,1,57,0,1,2,False,False,False,True,False,1,0,0,0,0,0,0,0,0,1,0,0.13617894736842107,0.5645161290322581,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,5796.0,8.6,97.0,0,57,0,2,2,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.15481052631578948,0.03225806451612903,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,4851.0,14.3,48.0,4,57,0,1,0,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,1,0.2846526315789474,0.3064516129032258,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,10613.0,18.5,154.0,2,57,1,3,1,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.05406315789473684,0.08064516129032258,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,6151.0,50.099999999999994,125.0,1,57,0,3,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.5451473684210526,0.20967741935483872,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,5426.0,24.1,140.0,0,57,0,2,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.1023578947368421,0.03225806451612903,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,3044.0,10.2,111.0,2,57,0,2,1,False,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0.22807368421052632,0.5161290322580645,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2398.0,23.5,248.0,1,57,0,1,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.20097894736842106,0.6451612903225806,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,4726.0,31.2,135.0,1,57,0,2,0,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.08966315789473685,0.6129032258064516,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,11357.0,27.3,109.0,0,56,0,1,2,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0.1791263157894737,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,2872.0,30.2,428.5,0,56,0,2,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.16523157894736842,0.1774193548387097,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,8724.0,22.8,177.0,2,56,0,4,1,False,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0.36509473684210525,0.3548387096774194,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,4669.0,12.0,111.0,1,56,0,4,1,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.23585263157894737,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,3506.0,6.8,244.0,2,56,0,2,2,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.02636842105263158,0.3387096774193548,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,4427.0,27.0,153.0,1,56,0,2,2,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0.3210736842105263,0.6935483870967742,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,13776.125,13.2,197.0,1,56,1,3,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.09273684210526316,0.016129032258064516,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,12499.0,7.7,347.0,1,56,0,2,0,False,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,0.1820736842105263,0.22580645161290322,0,0,0,0,0,0,0,0,0,0,0,0,0,1
