age,gender,city,education_level,employment_status,monthly_income,monthly_bill,internet_usage_gb,call_minutes,contract_type,support_tickets,customer_feedback,churn,tenure_months,financial_risk,education_level_encoded,contract_type_encoded,emp_Employed,emp_Retired,emp_Self-Employed,emp_Student,emp_Unemployed,feedback_category,count_billing,count_support,count_helpful,count_poor,count_expensive,count_unreliable,count_happy,count_satisfied,count_drops,count_slow,monthly_income_scaled,age_scaled,anomaly_pay_not_use,anomaly_happy_leaver,anomaly_genz_call_enthusiast
19,0,Sialkot,Secondary,Self-Employed,43051.0,4797.0,23.8,68.0,6-Month,2,Network quality is good overall,0,60,0,1,1,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.40053684210526314,0.016129032258064516,0,0,0
44,1,Karachi,Bachelor,Employed,18565.0,18641.0,7.5,36.0,Monthly,0,Satisfied with the service,1,60,1,2,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.14278947368421052,0.41935483870967744,0,1,0
50,0,Rawalpindi,Primary,Employed,41520.0,2596.0,21.0,129.0,Monthly,2,Internet speed is very slow,1,60,0,0,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.38442105263157894,0.5161290322580645,0,0,0
65,0,Multan,Bachelor,Student,17425.0,7986.0,19.5,168.0,12-Month,2,Network quality is good overall,1,60,0,2,2,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.13078947368421054,0.7580645161290323,0,0,0
31,1,Rawalpindi,Bachelor,Employed,47501.0,1109.0,19.8,182.0,Monthly,0,Too expensive compared to competitors,0,60,0,2,0,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.44737894736842104,0.20967741935483872,0,0,0
29,1,Quetta,Secondary,Unemployed,54217.0,8860.0,29.4,100.0,Monthly,0,Satisfied with the service,0,60,0,1,0,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.5180736842105264,0.1774193548387097,0,0,0
57,0,Karachi,Master,Employed,16190.0,7881.0,30.4,150.0,12-Month,0,Network quality is good overall,0,60,0,3,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.11778947368421053,0.6290322580645161,0,0,0
29,0,Islamabad,Bachelor,Self-Employed,27419.0,9629.0,3.6,183.0,Monthly,0,Billing issues occurred multiple times,1,60,0,2,0,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0.23598947368421053,0.1774193548387097,0,1,0
51,1,Multan,PhD,Self-Employed,27306.0,8431.0,6.3,237.0,Monthly,0,Customer support was helpful,0,60,0,4,0,False,False,True,False,False,2,0,1,1,0,0,0,0,0,0,0,0.2348,0.532258064516129,0,0,0
55,1,Lahore,Bachelor,Unemployed,27276.0,3837.0,40.6,394.0,6-Month,1,Billing issues occurred multiple times,0,60,0,2,1,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0.2344842105263158,0.5967741935483871,0,0,0
42,1,Faisalabad,Secondary,Self-Employed,86700.0,8500.0,11.2,137.0,Monthly,1,Billing issues occurred multiple times,0,60,0,1,0,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0.7160328947368421,0.3870967741935484,0,0,0
44,0,Hyderabad,Secondary,Self-Employed,19208.0,7491.0,42.5,347.0,12-Month,1,Coverage is poor in my location,0,60,0,1,2,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0.1495578947368421,0.41935483870967744,0,0,0
38,1,Lahore,Bachelor,Employed,43034.0,11792.0,9.3,271.0,Monthly,1,Service is unreliable during peak hours,1,60,0,2,0,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.4003578947368421,0.3225806451612903,0,0,0
50,1,Gujranwala,Master,Self-Employed,36995.0,4602.0,11.2,95.0,Monthly,3,Billing issues occurred multiple times,1,60,0,3,0,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0.3367894736842105,0.5161290322580645,0,0,0
56,0,Lahore,Primary,Employed,11977.0,11643.0,13.3,257.0,12-Month,0,Service is unreliable during peak hours,0,60,0,0,2,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.07344210526315789,0.6129032258064516,0,0,0
69,1,Gujranwala,Bachelor,Employed,33658.0,9749.0,26.7,250.0,6-Month,4,Internet speed is very slow,1,60,0,2,1,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.30166315789473686,0.8225806451612904,0,0,0
46,1,Quetta,Secondary,Student,37984.0,3175.0,20.2,222.0,12-Month,1,Service is unreliable during peak hours,0,60,0,1,2,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0.3472,0.45161290322580644,0,0,0
36,0,Quetta,PhD,Employed,29555.0,3017.0,21.8,76.0,6-Month,1,Coverage is poor in my location,0,60,0,4,1,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.2584736842105263,0.2903225806451613,0,0,0
66,0,Rawalpindi,Bachelor,Employed,105520.0,8219.0,20.3,143.0,6-Month,3,Internet speed is very slow,1,60,0,2,1,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.7160328947368421,0.7741935483870968,0,0,0
19,1,Gujranwala,Master,Self-Employed,15253.0,8410.0,9.1,287.0,12-Month,0,Coverage is poor in my location,0,60,0,3,2,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0.10792631578947369,0.016129032258064516,0,0,1
62,1,Faisalabad,Master,Self-Employed,17314.0,10799.0,25.6,215.0,12-Month,1,Too expensive compared to competitors,0,59,0,3,2,False,False,True,False,False,0,0,0,0,0,1,0,0,0,0,0,0.12962105263157894,0.7096774193548387,0,0,0
28,0,Lahore,Secondary,Self-Employed,9231.0,5424.0,17.7,145.0,Monthly,2,Billing issues occurred multiple times,1,59,0,1,0,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0.04453684210526316,0.16129032258064516,0,0,0
28,0,Rawalpindi,Master,Self-Employed,20764.0,7868.0,16.6,155.0,12-Month,2,Happy with data packages,1,59,0,3,2,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.16593684210526316,0.16129032258064516,0,0,0
66,1,Hyderabad,Bachelor,Student,62570.0,23208.0,30.7,116.0,12-Month,1,Internet speed is very slow,0,59,0,2,2,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,1,0.606,0.7741935483870968,0,0,0
58,0,Multan,Bachelor,Employed,30325.0,4923.0,9.9,109.0,12-Month,1,Billing issues occurred multiple times,0,59,0,2,2,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.266578947368421,0.6451612903225806,0,0,0
20,0,Islamabad,Secondary,Employed,44271.0,7022.0,2.2,53.0,12-Month,0,Frequent call drops in my area,0,59,0,1,2,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.41337894736842107,0.03225806451612903,0,0,0
49,1,Quetta,Bachelor,Student,10406.0,3729.0,14.0,68.0,12-Month,2,Coverage is poor in my location,1,59,0,2,2,False,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,0.05690526315789474,0.5,0,0,0
57,1,Karachi,Secondary,Employed,44352.0,11426.0,22.0,298.0,Monthly,0,Satisfied with the service,0,59,0,1,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.4142315789473684,0.6290322580645161,0,0,0
49,0,Sialkot,Bachelor,Unemployed,19296.0,6643.0,12.4,181.0,12-Month,1,Coverage is poor in my location,0,59,0,2,2,False,False,False,False,True,1,0,0,0,1,0,0,0,0,0,0,0.15048421052631578,0.5,0,0,0
67,1,Lahore,PhD,Employed,23918.0,4235.0,17.3,113.0,Monthly,2,Network quality is good overall,1,59,0,4,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.19913684210526317,0.7903225806451613,0,0,0
33,1,Rawalpindi,Bachelor,Employed,30535.0,4846.0,10.5,185.0,12-Month,0,Network quality is good overall,0,59,0,2,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.2687894736842105,0.24193548387096775,0,0,0
63,0,Quetta,Master,Self-Employed,32055.0,4172.0,21.2,199.0,Monthly,0,Frequent call drops in my area,0,59,0,3,0,False,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0.28478947368421054,0.7258064516129032,0,0,0
24,0,Multan,PhD,Employed,84230.0,4168.0,18.9,210.0,Monthly,0,Satisfied with the service,0,59,0,4,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.7160328947368421,0.0967741935483871,0,0,1
38,1,Islamabad,Bachelor,Retired,11567.0,3877.0,3.3,171.0,12-Month,0,Happy with data packages,0,59,0,2,2,False,True,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.06912631578947369,0.3225806451612903,0,0,0
40,0,Islamabad,PhD,Unemployed,21587.0,6993.0,10.3,297.0,6-Month,0,Network quality is good overall,0,59,0,4,1,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.1746,0.3548387096774194,0,0,0
26,1,Islamabad,Bachelor,Employed,44735.0,3039.0,18.2,167.0,12-Month,0,Happy with data packages,0,59,0,2,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.41826315789473684,0.12903225806451613,0,0,1
35,1,Peshawar,Master,Self-Employed,101921.0,9697.0,7.6,47.0,Monthly,1,Network quality is good overall,0,59,0,3,0,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.7160328947368421,0.27419354838709675,0,0,0
49,0,Hyderabad,Secondary,Employed,43603.0,5539.0,23.4,141.0,6-Month,0,Internet speed is very slow,0,59,0,1,1,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.4063473684210526,0.5,0,0,0
25,1,Lahore,Master,Student,23433.0,5416.0,41.8,100.0,Monthly,1,Billing issues occurred multiple times,0,59,0,3,0,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0.19403157894736842,0.11290322580645161,0,0,0
60,1,Multan,Primary,Self-Employed,55433.0,5462.0,47.3,301.0,Monthly,1,Service is unreliable during peak hours,0,59,0,0,0,False,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,0.5308736842105263,0.6774193548387096,0,0,0
27,0,Multan,Bachelor,Self-Employed,12671.0,6286.0,16.0,286.0,Monthly,2,Network quality is good overall,1,59,0,2,0,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.08074736842105264,0.14516129032258066,0,0,1
45,0,Rawalpindi,Bachelor,Employed,28172.0,2319.0,26.5,136.0,6-Month,1,Too expensive compared to competitors,0,59,0,2,1,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.2439157894736842,0.43548387096774194,0,0,0
55,0,Faisalabad,Secondary,Employed,24066.0,5821.0,16.5,328.0,12-Month,1,Coverage is poor in my location,0,59,0,1,2,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.20069473684210526,0.5967741935483871,0,0,0
49,0,Rawalpindi,Bachelor,Employed,70093.0,3899.0,2.4,153.0,Monthly,1,Service is unreliable during peak hours,1,59,0,2,0,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.6851894736842106,0.5,0,0,0
26,1,Rawalpindi,Secondary,Employed,47486.0,21114.0,37.1,229.0,Monthly,1,Happy with data packages,1,59,0,1,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.44722105263157896,0.12903225806451613,0,0,1
56,0,Faisalabad,Master,Employed,35939.0,8303.0,10.7,176.0,Monthly,0,Too expensive compared to competitors,0,59,0,3,0,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.32567368421052634,0.6129032258064516,0,0,0
67,0,Gujranwala,Primary,Employed,14199.0,5846.0,9.2,240.0,6-Month,1,Billing issues occurred multiple times,0,59,0,0,1,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.09683157894736842,0.7903225806451613,0,0,0
64,0,Islamabad,Bachelor,Employed,50577.0,5331.0,27.5,233.0,Monthly,1,Happy with data packages,0,59,0,2,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.4797578947368421,0.7419354838709677,0,0,0
18,0,Hyderabad,Primary,Student,23545.0,21110.0,7.9,73.0,6-Month,1,Network quality is good overall,0,59,0,0,1,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.19521052631578947,0.0,0,0,0
49,0,Gujranwala,Master,Employed,28292.0,1442.0,3.8,29.0,6-Month,1,Happy with data packages,0,59,0,3,1,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.24517894736842105,0.5,0,0,0
41,1,Sialkot,Primary,Employed,20613.0,6003.0,15.3,56.0,Monthly,1,Billing issues occurred multiple times,1,58,0,0,0,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.16434736842105263,0.3709677419354839,0,0,0
50,1,Faisalabad,Master,Self-Employed,8983.0,5434.0,10.7,198.0,Monthly,0,Billing issues occurred multiple times,0,58,0,3,0,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0.04192631578947369,0.5161290322580645,0,0,0
25,1,Sialkot,Primary,Employed,23215.0,2133.0,41.4,146.0,12-Month,0,Customer support was helpful,0,58,0,0,2,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.19173684210526315,0.11290322580645161,0,0,0
18,0,Sialkot,Bachelor,Student,80987.0,9792.0,13.4,198.0,6-Month,3,Service is unreliable during peak hours,1,58,0,2,1,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0.7160328947368421,0.0,0,0,1
48,1,Islamabad,Master,Employed,44102.0,5480.0,24.4,215.0,Monthly,0,Coverage is poor in my location,0,58,0,3,0,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.4116,0.4838709677419355,0,0,0
45,1,Faisalabad,Primary,Employed,33432.0,36361.0,14.9,202.0,Monthly,1,Too expensive compared to competitors,1,58,1,0,0,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.29928421052631576,0.43548387096774194,0,0,0
53,1,Lahore,Secondary,Self-Employed,43845.0,4271.0,43.1,159.0,Monthly,1,Happy with data packages,0,58,0,1,0,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.40889473684210526,0.5645161290322581,0,0,0
66,0,Sialkot,Primary,Employed,28161.0,12852.0,28.9,199.0,Monthly,1,Customer support was helpful,1,58,0,0,0,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.2438,0.7741935483870968,0,0,0
38,1,Peshawar,Bachelor,Employed,23490.0,3186.0,20.7,266.0,Monthly,1,Coverage is poor in my location,0,58,0,2,0,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.19463157894736843,0.3225806451612903,0,0,0
18,0,Sialkot,Primary,Employed,9539.0,9159.0,15.3,90.0,Monthly,2,Too expensive compared to competitors,1,58,0,0,0,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.04777894736842105,0.0,0,0,0
58,1,Faisalabad,Master,Employed,29197.0,14228.0,9.9,138.0,Monthly,0,Happy with data packages,0,58,0,3,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.2547052631578947,0.6451612903225806,0,0,0
20,0,Sialkot,Primary,Self-Employed,33688.0,7023.0,11.1,476.0,Monthly,2,Internet speed is very slow,1,58,0,0,0,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0.30197894736842107,0.03225806451612903,0,0,1
24,1,Sialkot,Bachelor,Employed,32154.0,3292.0,3.3,215.0,12-Month,0,Happy with data packages,0,58,0,2,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.28583157894736844,0.0967741935483871,0,0,1
52,0,Sialkot,Secondary,Employed,10886.0,9906.0,20.6,156.0,6-Month,0,Too expensive compared to competitors,0,58,0,1,1,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.06195789473684211,0.5483870967741935,0,0,0
66,0,Sialkot,PhD,Student,16987.0,5870.0,21.1,52.0,6-Month,0,Happy with data packages,0,58,0,4,1,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.12617894736842106,0.7741935483870968,0,0,0
67,0,Multan,Bachelor,Self-Employed,37857.0,9962.0,15.2,246.0,Monthly,2,Billing issues occurred multiple times,1,58,0,2,0,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0.3458631578947368,0.7903225806451613,0,0,0
31,1,Gujranwala,Primary,Self-Employed,14448.0,25591.0,12.1,237.0,12-Month,2,Internet speed is very slow,1,58,1,0,2,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0.09945263157894736,0.20967741935483872,0,0,0
63,1,Sialkot,Bachelor,Employed,13600.0,2588.0,28.2,206.0,6-Month,1,Service is unreliable during peak hours,0,58,0,2,1,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.09052631578947369,0.7258064516129032,0,0,0
46,0,Quetta,Master,Employed,16179.0,8928.0,17.3,62.0,6-Month,1,Service is unreliable during peak hours,0,58,0,3,1,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.11767368421052632,0.45161290322580644,0,0,0
22,0,Peshawar,Primary,Employed,16953.0,7864.0,39.4,254.0,Monthly,1,Internet speed is very slow,1,58,0,0,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.12582105263157894,0.06451612903225806,0,0,1
65,1,Islamabad,Secondary,Employed,9257.0,6372.0,35.1,166.0,Monthly,2,Frequent call drops in my area,1,58,0,1,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.044810526315789474,0.7580645161290323,0,0,0
38,0,Rawalpindi,Bachelor,Employed,18720.0,7968.0,4.9,175.0,6-Month,3,Service is unreliable during peak hours,1,58,0,2,1,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.14442105263157895,0.3225806451612903,0,0,0
35,1,Multan,Bachelor,Employed,16005.0,1676.0,14.3,142.0,6-Month,5,Billing issues occurred multiple times,1,58,0,2,1,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.1158421052631579,0.27419354838709675,0,0,0
57,0,Quetta,Secondary,Employed,59318.0,2905.0,36.3,89.0,12-Month,2,Too expensive compared to competitors,0,58,0,1,2,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.5717684210526316,0.6290322580645161,0,0,0
40,0,Sialkot,Master,Self-Employed,19160.0,4652.0,14.9,148.0,6-Month,0,Network quality is good overall,0,58,0,3,1,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.14905263157894738,0.3548387096774194,0,0,0
36,1,Quetta,Secondary,Employed,56130.0,15397.0,25.7,120.0,12-Month,2,Customer support was helpful,0,58,0,1,2,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.5382105263157895,0.2903225806451613,0,0,0
49,0,Peshawar,Bachelor,Student,21192.0,3754.0,19.0,185.0,6-Month,0,Satisfied with the service,0,58,0,2,1,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.1704421052631579,0.5,0,0,0
41,0,Quetta,Master,Employed,25879.0,4357.0,31.7,269.0,Monthly,0,Customer support was helpful,0,58,0,3,0,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.21977894736842105,0.3709677419354839,0,0,0
32,0,Multan,Secondary,Employed,24094.0,5508.0,10.0,85.0,12-Month,1,Happy with data packages,0,58,0,1,2,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.20098947368421052,0.22580645161290322,0,0,0
34,1,Multan,Bachelor,Unemployed,26851.0,2293.0,14.4,46.0,6-Month,1,Coverage is poor in my location,0,58,0,2,1,False,False,False,False,True,1,0,0,0,1,0,0,0,0,0,0,0.23001052631578947,0.25806451612903225,0,0,0
35,1,Rawalpindi,Bachelor,Employed,11663.0,4353.0,16.9,404.0,Monthly,2,Billing issues occurred multiple times,1,57,0,2,0,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.07013684210526316,0.27419354838709675,0,0,0
25,0,Gujranwala,Master,Employed,12087.0,3328.0,8.6,323.0,Monthly,4,Happy with data packages,1,57,0,3,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.0746,0.11290322580645161,0,0,1
25,1,Rawalpindi,Bachelor,Student,17790.0,1457.0,8.2,147.0,12-Month,3,Customer support was helpful,1,57,0,2,2,False,False,False,True,False,2,0,1,1,0,0,0,0,0,0,0,0.1346315789473684,0.11290322580645161,0,0,0
68,1,Sialkot,Secondary,Employed,58782.0,1177.0,19.8,151.0,12-Month,0,Service is unreliable during peak hours,0,57,0,1,2,True,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0.5661263157894737,0.8064516129032258,0,0,0
53,1,Rawalpindi,Master,Retired,66749.0,4448.0,16.7,246.0,12-Month,0,Customer support was helpful,0,57,0,3,2,False,True,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.6499894736842106,0.5645161290322581,0,0,0
66,1,Gujranwala,Secondary,Self-Employed,20895.0,5643.0,11.7,73.0,Monthly,2,Billing issues occurred multiple times,1,57,0,1,0,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0.16731578947368422,0.7741935483870968,0,0,0
18,1,Faisalabad,Master,Employed,30068.0,4378.0,10.0,254.0,6-Month,0,Too expensive compared to competitors,0,57,0,3,1,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.2638736842105263,0.0,0,0,1
39,1,Rawalpindi,Bachelor,Student,36459.0,2774.0,24.6,51.0,12-Month,1,Service is unreliable during peak hours,0,57,0,2,2,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0.33114736842105263,0.3387096774193548,0,0,0
47,1,Faisalabad,Primary,Student,18165.0,7805.0,14.6,131.0,Monthly,2,Service is unreliable during peak hours,1,57,0,0,0,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0.13857894736842105,0.46774193548387094,0,0,0
48,0,Gujranwala,Primary,Self-Employed,11199.0,1846.0,28.4,204.0,12-Month,2,Satisfied with the service,0,57,0,0,2,False,False,True,False,False,3,0,0,0,0,0,0,0,0,0,0,0.06525263157894737,0.4838709677419355,0,0,0
27,1,Peshawar,Master,Employed,35843.0,4983.0,4.3,46.0,Monthly,2,Frequent call drops in my area,1,57,0,3,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.3246631578947368,0.14516129032258066,0,0,0
63,1,Gujranwala,Master,Employed,9709.0,4032.0,8.5,167.0,Monthly,1,Coverage is poor in my location,1,57,0,3,0,True,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0.04956842105263158,0.7258064516129032,0,0,0
66,0,Lahore,Bachelor,Employed,10426.0,3473.0,42.2,172.0,6-Month,0,Network quality is good overall,0,57,0,2,1,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.05711578947368421,0.7741935483870968,0,0,0
27,0,Peshawar,Bachelor,Employed,37446.0,7924.0,21.7,146.0,6-Month,3,Network quality is good overall,1,57,0,2,1,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.34153684210526314,0.14516129032258066,0,0,0
19,0,Quetta,Bachelor,Employed,21165.0,14963.0,50.5,90.0,Monthly,2,Too expensive compared to competitors,1,57,0,2,0,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.17015789473684212,0.016129032258064516,0,0,0
38,0,Faisalabad,Primary,Employed,36930.0,2758.0,4.3,138.0,Monthly,1,Customer support was helpful,1,57,0,0,0,True,False,False,False,False,2,0,1,1,0,0,0,0,0,0,0,0.33610526315789474,0.3225806451612903,0,0,0
34,1,Multan,Bachelor,Self-Employed,37230.0,2435.0,15.5,169.0,Monthly,1,Coverage is poor in my location,0,57,0,2,0,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0.3392631578947368,0.25806451612903225,0,0,0
33,1,Hyderabad,Bachelor,Employed,21898.0,4568.0,22.1,233.0,12-Month,2,Too expensive compared to competitors,0,57,0,2,2,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.17787368421052632,0.24193548387096775,0,0,0
64,1,Peshawar,Secondary,Self-Employed,32864.0,12207.0,3.8,136.0,6-Month,2,Internet speed is very slow,1,57,0,1,1,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0.29330526315789474,0.7419354838709677,0,0,0
60,0,Faisalabad,Bachelor,Employed,23001.0,3894.0,10.4,142.0,Monthly,1,Happy with data packages,0,57,0,2,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.18948421052631578,0.6774193548387096,0,0,0
44,0,Faisalabad,Secondary,Employed,46187.0,12142.0,28.0,358.0,Monthly,1,Internet speed is very slow,1,57,0,1,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.4335473684210526,0.41935483870967744,0,0,0
53,1,Rawalpindi,Secondary,Student,17937.0,4012.0,22.5,330.0,12-Month,1,Frequent call drops in my area,0,57,0,1,2,False,False,False,True,False,1,0,0,0,0,0,0,0,0,1,0,0.13617894736842107,0.5645161290322581,0,0,0
20,1,Gujranwala,Bachelor,Student,19707.0,5796.0,8.6,97.0,12-Month,0,Satisfied with the service,0,57,0,2,2,False,False,False,True,False,3,0,0,0,0,0,0,0,0,0,0,0.15481052631578948,0.03225806451612903,0,0,0
37,0,Lahore,Secondary,Student,32042.0,4851.0,14.3,48.0,Monthly,4,Internet speed is very slow,1,57,0,1,0,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,1,0.2846526315789474,0.3064516129032258,0,0,0
23,0,Islamabad,Master,Unemployed,10136.0,10613.0,18.5,154.0,6-Month,2,Happy with data packages,1,57,1,3,1,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.05406315789473684,0.08064516129032258,0,0,0
31,0,Faisalabad,Master,Employed,56789.0,6151.0,79.1,125.0,Monthly,1,Frequent call drops in my area,0,57,0,3,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0.5451473684210526,0.20967741935483872,0,0,0
20,1,Multan,Bachelor,Employed,14724.0,5426.0,24.1,140.0,Monthly,0,Internet speed is very slow,0,57,0,2,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.1023578947368421,0.03225806451612903,0,0,0
50,1,Rawalpindi,Bachelor,Unemployed,26667.0,3044.0,10.2,111.0,6-Month,2,Too expensive compared to competitors,0,57,0,2,1,False,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0.22807368421052632,0.5161290322580645,0,0,0
58,1,Islamabad,Secondary,Employed,24093.0,2398.0,23.5,248.0,Monthly,1,Internet speed is very slow,0,57,0,1,0,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.20097894736842106,0.6451612903225806,0,0,0
56,1,Karachi,Bachelor,Unemployed,13518.0,4726.0,31.2,135.0,Monthly,1,Network quality is good overall,1,57,0,2,0,False,False,False,False,True,3,0,0,0,0,0,0,0,0,0,0,0.08966315789473685,0.6129032258064516,0,0,0
49,0,Gujranwala,Secondary,Self-Employed,22017.0,11357.0,27.3,109.0,12-Month,0,Internet speed is very slow,0,56,0,1,2,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0.1791263157894737,0.5,0,0,0
29,0,Lahore,Bachelor,Employed,20697.0,2872.0,30.2,456.0,Monthly,0,Network quality is good overall,0,56,0,2,0,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.16523157894736842,0.1774193548387097,0,0,0
40,0,Peshawar,PhD,Unemployed,39684.0,8724.0,22.8,177.0,6-Month,2,Too expensive compared to competitors,0,56,0,4,1,False,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0.36509473684210525,0.3548387096774194,0,0,0
18,1,Karachi,PhD,Employed,27406.0,4669.0,12.0,111.0,6-Month,1,Satisfied with the service,0,56,0,4,1,True,False,False,False,False,3,0,0,0,0,0,0,0,0,0,0,0.23585263157894737,0.0,0,0,0
